id	SVM	glmBoost+SVM	Ridge	Lasso+SVM	glmBoost+Ridge	Enet[alpha=0.1]	glmBoost+Enet[alpha=0.1]	Enet[alpha=0.2]	Enet[alpha=0.3]	glmBoost+Enet[alpha=0.3]	glmBoost+Enet[alpha=0.2]	Enet[alpha=0.4]	glmBoost+Enet[alpha=0.4]	Lasso+glmBoost	Enet[alpha=0.5]	glmBoost	glmBoost+Enet[alpha=0.5]	Enet[alpha=0.6]	glmBoost+Enet[alpha=0.6]	glmBoost+Enet[alpha=0.7]	glmBoost+Enet[alpha=0.8]	Enet[alpha=0.8]	Enet[alpha=0.9]	Lasso	Enet[alpha=0.7]	glmBoost+Enet[alpha=0.9]	glmBoost+Lasso	Lasso+plsRglm	glmBoost+plsRglm	glmBoost+Stepglm[forward]	Lasso+Stepglm[forward]
GSE176440_GSM5365620_Control	1	1	0.872120925094405	1	0.915402096576846	0.880589403779363	0.968663032133518	0.900345757517442	0.909113734081956	0.927724797871114	0.943443716401091	0.920661336092073	0.945206036209565	0.888893795462336	0.927808224789051	0.889523013938295	0.976563121665123	0.954275078366757	0.931990228396074	0.914030862098452	0.978540054252544	0.96303598647648	0.886604645850773	0.978204930874391	0.923783968469175	0.965087080003379	0.943784719463866	0.979324510268766	0.99621656990376	1	1
GSE176440_GSM5365621_Control	1	1	0.629928628400055	1	0.739431844703436	0.644729588852606	0.801554033334287	0.691665301081633	0.729841523738838	0.732389447303295	0.756781261513686	0.729515559699332	0.746518878792361	0.600710690932885	0.72466855964883	0.613645991203564	0.797013650248543	0.745632247342754	0.716603819488083	0.691179180944505	0.782972662334808	0.746438875197808	0.660981316335367	0.791450764764402	0.700377858383633	0.754028382189222	0.726599590822282	0.647207597639889	0.948852246883773	0.999998957760803	0.999997252398269
GSE176440_GSM5365622_Control	1	1	0.552167133005875	1	0.577952960304962	0.552745458951084	0.664844842399371	0.573319175453413	0.588881798391115	0.592844886759444	0.612586137071023	0.60485751135373	0.631094727608175	0.568217845787458	0.618555887248047	0.520866295854936	0.735986785516118	0.681901144364444	0.632649395388465	0.619990754304634	0.794446196035683	0.747098486187984	0.61223492481501	0.7992584221149	0.637262800068458	0.755871585944355	0.704383600169167	0.667357567072519	0.514981622712912	1	0.999999999771692
GSE176440_GSM5365623_Control	0	0	0.554274958724469	0	0.556244297310275	0.542703488684608	0.556985048727454	0.53666464483673	0.529223152377673	0.518439571929299	0.535842782300506	0.512680150669629	0.510927958076026	0.350931303839486	0.494747314250215	0.356327763431843	0.518028459181864	0.487333688274332	0.475919390720881	0.45112319006992	0.475633492550269	0.46092329310112	0.400953384548821	0.450899311374305	0.45524387970675	0.449424102326454	0.418958590856389	0.302581359654191	0.624064117739799	7.60187904235518e-13	7.76933081621524e-11
GSE176440_GSM5365624_Control	0	0	0.386217867090977	0	0.450427446053119	0.409190917936329	0.384420400158384	0.411737111841186	0.424575665956215	0.424202055061405	0.414440125003768	0.412588783223581	0.395577580572464	0.320742319543795	0.402158185896289	0.353160475090922	0.322229543991907	0.357659192681281	0.392141263272923	0.402945753563877	0.270215500315268	0.309561358826973	0.426983725435104	0.290705738291104	0.390349077380995	0.31217434993326	0.374845939724712	0.138439579544447	0.494116542440612	2.22044604925031e-16	2.22044604925031e-16
GSE176440_GSM5365625_Control	0	0	0.113907427879523	0	0.0491197119004114	0.103179288325158	0.0201237425584431	0.0775634158670553	0.066181331072585	0.0465842473791078	0.0354323161620038	0.0593216436840471	0.0391183604137883	0.0730563335165336	0.0561716413569866	0.0567506240853882	0.0217438275142507	0.0411986353137397	0.0559748179858502	0.0751365871427614	0.0298134815168875	0.0462476157973476	0.112117141012189	0.0339630391601928	0.0687982807394891	0.0469728521472817	0.0685533968824032	0.0026128147346435	0.000158568859529707	2.22044604925031e-16	2.22044604925031e-16
GSE176440_GSM5365626_Control	1	1	0.718729051676051	1	0.785354209615545	0.723937144854345	0.88578593993626	0.752961546815863	0.771257911225419	0.803782057662513	0.831642235867982	0.791372306049805	0.837304978205439	0.743386150849529	0.805420698426665	0.736282149181474	0.9121228371526	0.860539224843238	0.815511339662043	0.785635069076604	0.922277741884407	0.885000783992283	0.743151954732321	0.920001613095296	0.803023432604028	0.888301459009376	0.841248859991888	0.730136232570503	0.919940416168119	1	1
GSE176440_GSM5365627_Control	0	1	0.446092263587386	0	0.567141530268182	0.474703877796689	0.590912149425084	0.512877442409646	0.545537515208708	0.555764552741518	0.568136355926999	0.548674839592871	0.562711456587018	0.4742150834766	0.548493922827774	0.472379029737363	0.595258573566294	0.566753386982147	0.548317558744608	0.533987272639908	0.592892540486535	0.572545342243624	0.512165741817293	0.57834381315898	0.540520231424791	0.565466037291772	0.542000213706925	0.386420589117225	0.589583254569726	9.60011564482052e-11	1.25094731931793e-12
GSE176440_GSM5365628_Control	0	1	0.36531264364163	1	0.407720906808132	0.368347507757083	0.273279552634698	0.347809320895255	0.350392542136102	0.353945616446042	0.335202945698419	0.32953768656654	0.303957870399258	0.229850728151969	0.312427388633486	0.248040450219271	0.192054072126174	0.248697981473414	0.298206136017838	0.308990376283918	0.142808135104866	0.190068689957835	0.30647551045965	0.135654351487276	0.292862751732801	0.178835316203501	0.220836485231635	0.27150830749949	0.471225938000976	2.22044604925031e-16	2.22044604925031e-16
GSE176440_GSM5365629_Control	0	0	0.166478840053127	0	0.132457098307687	0.17174984213171	0.0773269971275794	0.160668373431892	0.158637281326119	0.11881135022656	0.104172754521333	0.141301240264734	0.10401014517931	0.115186870007783	0.128249017753296	0.108843217074381	0.0716264387916473	0.099339528290659	0.119269076756531	0.136286303600778	0.0736757441186269	0.0953010398224234	0.163624342995795	0.0768098908348712	0.128923861240434	0.0933408561522236	0.120048299947583	0.00439928180062548	0.00376262609826062	2.22044604925031e-16	2.22044604925031e-16
GSE176440_GSM5365630_Control	0	0	0.193475808117976	0	0.144013911043157	0.183989360711798	0.104405728450096	0.166903002533005	0.164844658374578	0.14852418896118	0.130639521222182	0.163762718663043	0.142893171418857	0.18407950869868	0.167257079175383	0.156566541493375	0.121014720375992	0.157009592112956	0.175155019820881	0.204397824926819	0.155255869968498	0.181941960017667	0.262328055192423	0.186701448579162	0.197886427611519	0.195262602986157	0.233869459397053	0.0127262766723723	0.00378815069858271	2.22044604925031e-16	2.22044604925031e-16
GSE176440_GSM5365631_Control	0	0	0.0789452802541794	0	0.0273126892817569	0.0602823194051636	0.00457907890669528	0.037984965607955	0.0299961635156618	0.019048827743337	0.0127131244342012	0.0218545048194018	0.0109659873179645	0.0155016503981292	0.0171738780777489	0.0163137395338432	0.00216062725063476	0.00682033722120425	0.0142707852608414	0.0202431486384688	0.00138458683398121	0.0037741417895072	0.0278867184899943	0.00133906945408733	0.016134221060102	0.00329552233214145	0.0074805055118322	0.000301947141783856	0.000119786027619451	2.22044604925031e-16	2.22044604925031e-16
GSE176440_GSM5365632_Control	1	1	0.959097614129489	1	0.982821912989562	0.96148353545355	0.99584156833792	0.971246594368266	0.974341023789525	0.983454435741191	0.989438122437493	0.978085726712789	0.988413167264399	0.945436797810209	0.980099801016569	0.949495855539525	0.99649849033058	0.989675430846199	0.980804560040719	0.969020975343059	0.995979601178168	0.990858402439521	0.937762371999297	0.994731511015069	0.974533300051563	0.990548143620385	0.97775890758906	0.99981560123797	0.999976626211846	1	1
GSE176440_GSM5365633_Control	0	1	0.511738398420282	1	0.625053511465293	0.544955224531351	0.695795913701018	0.579518963819035	0.606890436184653	0.635308181928428	0.653362145373126	0.621966111895926	0.657936562137173	0.559460119167476	0.634613804974432	0.542475793333072	0.723052757881458	0.677423155457035	0.645362684972784	0.628830678347369	0.740075420768914	0.703205135423104	0.608069054948028	0.745923993010461	0.639501837006203	0.711073412998565	0.673107186962075	0.565170067368812	0.683029250204244	0.99999876658664	0.99999984331845
GSE176440_GSM5365634_Control	0	0	0.13711615297062	0	0.151297903243457	0.168559881017989	0.128559791700211	0.174632599030489	0.17941767719432	0.170456635903226	0.151804129435139	0.190152427626877	0.180309563716987	0.28028487944029	0.206379197442291	0.203695656335309	0.194814329537724	0.230515647474391	0.230000400247814	0.261740930857254	0.311050669276545	0.318442729749094	0.310300232404591	0.323057841319306	0.264235124631076	0.327224412682191	0.312804426823107	0.0512339871599822	0.00148359456439959	2.22044604925031e-16	2.22044604925031e-16
GSE176440_GSM5365635_Treat	1	1	0.910489695687123	1	0.963539355941384	0.918008779396902	0.984123608523317	0.941295023723101	0.950842480070346	0.95796875347768	0.969998354003129	0.951211530340677	0.964384259734452	0.849299125051654	0.94963898954862	0.863671016301061	0.981860506986296	0.962513887098796	0.945783715499651	0.924263046975315	0.976298399919095	0.960743184536404	0.880249706774483	0.973601052732486	0.932272793627333	0.960884411959097	0.9368264533029	0.999596506812624	0.999955110459633	1	1
GSE176440_GSM5365636_Treat	1	1	0.628131732082843	1	0.551336769903747	0.583245394775884	0.357982906864174	0.529551131297897	0.476477621502652	0.453547206851982	0.438879482737909	0.417955051966115	0.361410706271494	0.191228541483364	0.366015711670407	0.271817861940796	0.173614310572203	0.235462252157567	0.314966988157913	0.313189491850328	0.0742357773025434	0.118092169632984	0.288736116293025	0.0642904112171224	0.284795856558756	0.102544736214446	0.158668339778607	0.393465000021247	0.910918571633147	2.22044604925031e-16	2.22044604925031e-16
GSE176440_GSM5365637_Treat	1	1	0.861619752770102	1	0.885174960438673	0.865822642336383	0.904808056867325	0.880547931168568	0.887188761904164	0.88630160497174	0.893698957220694	0.884339448173965	0.884610880767945	0.834937786166098	0.878167228071361	0.872410170955585	0.87624919453524	0.865847948789513	0.868865370696493	0.861153156755304	0.827691929084484	0.830223108188791	0.858073631195876	0.831134193603468	0.858946899552315	0.829810775060267	0.850930112921618	0.987067869028977	0.998035027979207	1	1
GSE176440_GSM5365638_Treat	1	1	0.98160015103939	1	0.989842552634747	0.984892847739875	0.99755705676443	0.9902188527253	0.991842785877697	0.992448591846795	0.994602597167443	0.992960216544634	0.994951711883816	0.991187068032356	0.993423043652267	0.991891265992956	0.998325299563202	0.996123785027324	0.993525685813997	0.991482356151933	0.998599460531547	0.997180897792906	0.989353799531851	0.998707363042678	0.992712876740337	0.9975208710226	0.995864336627732	0.999977768854807	0.999996101521551	1	1
GSE176440_GSM5365639_Treat	1	1	0.928409163574261	1	0.921955368097137	0.934835465949408	0.966695324419354	0.945994449195202	0.949049295849396	0.945559090811273	0.951398524286676	0.955110345256158	0.959858191337687	0.968525491321139	0.959085851628576	0.963521131793269	0.98036064779479	0.971737076778692	0.962147966599191	0.960850102821412	0.988167948454643	0.982387238515746	0.964713112242693	0.99077342502712	0.964268840401482	0.985443912097299	0.980968110287852	0.998382790132517	0.997687248336324	1	1
GSE176440_GSM5365640_Treat	1	1	0.952207850853428	1	0.95166280829048	0.954418371824717	0.967939834074878	0.958329875108995	0.956245316301054	0.954635445596739	0.959842122801738	0.955586822915702	0.957090912574075	0.940306583791394	0.953265581405653	0.952344293223023	0.961441919747116	0.95275282732604	0.949431693817225	0.943676728598457	0.950482050840706	0.944839079643571	0.937491390108789	0.950328586674182	0.944566775429609	0.945580431592298	0.944288878266625	0.999259898128149	0.999853504152245	1	1
GSE176440_GSM5365641_Treat	1	1	0.8074666387788	1	0.732748492667673	0.785551773774352	0.760086109899519	0.783548345703836	0.777552006642512	0.757435855561535	0.756820525247596	0.781050384910472	0.772032325003693	0.789996505237332	0.783143984494671	0.76147249294548	0.792007784691289	0.794720498670016	0.786381387574046	0.791729349154664	0.831590339924956	0.825615814616452	0.79998563534248	0.839382200566608	0.795582626203551	0.833435788423332	0.819506112816096	0.987070139372384	0.934026439964653	1	1
GSE176440_GSM5365642_Treat	1	1	0.609212459063985	1	0.530001887080139	0.56689294252433	0.423608784380461	0.533821787781629	0.508865301930912	0.479214374846279	0.471064629922549	0.470055592788879	0.426116408085678	0.295644371608079	0.432351814950666	0.353563773755732	0.297102840864932	0.342204726816867	0.393452372036242	0.386845862639176	0.192052849929576	0.239614808562985	0.353536116635125	0.16781748167332	0.369674193455233	0.217930254470078	0.258966004390644	0.216355835890975	0.675134912332577	8.86202171161151e-13	1.4948234520571e-11
GSE176440_GSM5365643_Treat	0	0	0.495828556464817	1	0.552858562483692	0.492604784786577	0.618456355310393	0.502097839183549	0.526329738697326	0.596232812281934	0.597204353835688	0.567595397908183	0.624378783621023	0.635813029220446	0.606109817720638	0.610773616137161	0.681036631298259	0.6642138331993	0.643337284668131	0.6484436031916	0.73156629077065	0.710761381234673	0.667455771015562	0.753246820424096	0.65537662994987	0.725553390255906	0.712375108965088	0.4830716958396	0.409721327340719	0.212226387109204	0.907321572219159
GSE176440_GSM5365644_Treat	0	0	0.282846185657618	0	0.304970357757374	0.282924231768518	0.256752498912081	0.281066267247802	0.297198427298182	0.320449552895061	0.296738491729266	0.310419383849353	0.311052105330561	0.36367508911596	0.325202189145017	0.356538114655617	0.266880661315469	0.316419233316601	0.34328651775567	0.369844539547214	0.280191397300664	0.317958151138981	0.411190837709319	0.288012952711061	0.36116552439679	0.317071782098628	0.359268831654502	0.0779943525244536	0.0425389401703529	2.22044604925031e-16	2.22044604925031e-16
GSE176440_GSM5365645_Treat	0	0	0.242404300196489	0	0.181012921075596	0.234950325668522	0.13434452646608	0.202536308777214	0.18495209671509	0.190395305739379	0.168307308163324	0.194577538494146	0.186703800846172	0.263944009056803	0.20838797043547	0.214310591805526	0.164539879661298	0.210592961638623	0.228244373462967	0.260575300076154	0.221972547901369	0.250768750745088	0.30949515474006	0.232588417587788	0.255710960503795	0.255043986915201	0.272806839767051	0.0710333453890158	0.00492666302337656	2.22044604925031e-16	2.22044604925031e-16
GSE176440_GSM5365646_Treat	1	1	0.694129733891273	1	0.725279529501167	0.678364997075952	0.78981464305974	0.692267450550677	0.694620863265454	0.720393155162254	0.745275586859596	0.699413256623911	0.732429953785234	0.586480665604449	0.698584627955615	0.624947734199626	0.778426532811593	0.721695839610443	0.692752797804108	0.657249260210231	0.733690564025059	0.695582181355769	0.599410669512038	0.697761496642232	0.666491925570291	0.67821932423692	0.640498407179221	0.498820540168043	0.863899977901613	1	1
GSE176440_GSM5365647_Treat	1	0	0.503741067751916	0	0.399081620692894	0.458118252220541	0.368106738556684	0.420241668649699	0.390954347561663	0.394137991373712	0.38603803938586	0.390233394313089	0.388980386804885	0.352848603829969	0.393847982911638	0.328355174519535	0.37259791650418	0.392936774213366	0.400103893041558	0.407843859208934	0.390979161112813	0.404179649321673	0.410414074407458	0.39856818180038	0.406654473580621	0.408285559240809	0.406368784968502	0.234749826504392	0.182786476591867	2.22044604925031e-16	2.22044604925031e-16
GSE176440_GSM5365648_Treat	1	0	0.579506546009493	0	0.635328878238119	0.574788593686279	0.71242577351548	0.584318975779744	0.589317020441384	0.641854195157544	0.663634562408576	0.609204308509708	0.662538118444385	0.557156913021934	0.626241850947836	0.570075993058027	0.727685461827174	0.672487166111188	0.6397168905151	0.61671953745689	0.720763739433792	0.680233780860957	0.591099395734098	0.719180877391762	0.626831490688298	0.681751244650874	0.651969784727063	0.280377646651109	0.6755282240626	0.999620613457531	0.999518322294738
GSE176440_GSM5365649_Treat	1	1	0.586733005239746	1	0.761635251233575	0.613341315837581	0.787412023265803	0.664572345129577	0.716417524940777	0.762151696414849	0.77073308547322	0.734322854158715	0.766189021863696	0.719232599790635	0.747634801616742	0.737190597121536	0.776064106473475	0.76326691260979	0.759125316095833	0.75710418770374	0.766608637080108	0.760962227834553	0.771866482026197	0.790334072791409	0.757604983788355	0.771511450850119	0.788246214261512	0.884238117228094	0.978711267406491	0.0737289261878947	2.31341603501172e-07
GSE176440_GSM5365650_Treat	0	0	0.298592559386253	0	0.0952203682595975	0.236589021636516	0.0412028729598605	0.158998268378785	0.111349756820883	0.0775427688917795	0.0648874815386721	0.0903021560651101	0.0600980682541798	0.0585963900303598	0.0767461670884408	0.0599414914794562	0.0294184216188286	0.0484518763564539	0.0669493282012281	0.077666842209442	0.0234950410548655	0.0367409709343741	0.0885399281320704	0.0227081673248911	0.0702972184317914	0.0340298960809051	0.0493774767557952	0.00215544295300865	0.00166562677239965	2.22044604925031e-16	2.22044604925031e-16
GSE176440_GSM5365651_Treat	1	1	0.725388589460675	1	0.677035707917315	0.680215249499622	0.719222027668564	0.668027574498103	0.651244865510804	0.68156329446516	0.694826532599379	0.657485952130312	0.691816307113357	0.59478729155633	0.666563596594386	0.589255057076228	0.720202072607119	0.692164451232514	0.673809424042908	0.654802496393641	0.710616735442866	0.690710533093284	0.612988282545799	0.692807284191667	0.661858427498254	0.685972565326422	0.646559500854802	0.809942114904632	0.819348616724232	0.313802381772966	0.999999999357005
GSE176440_GSM5365652_Treat	1	1	0.8484916196418	1	0.940883476589325	0.879272624737907	0.97886686073377	0.909932403304969	0.925818501148955	0.950188224002672	0.961383954860658	0.938660157459616	0.962003367639492	0.917293009430398	0.946865926127234	0.922872152957018	0.982967398815691	0.967052550833975	0.952020039875328	0.939437249612947	0.983262685550701	0.97192567802829	0.922711127965538	0.984409955258403	0.945823711184641	0.974477851173171	0.962058543115344	0.989925253167953	0.999251184395793	1	1
GSE176440_GSM5365653_Treat	0	0	0.225305026538348	0	0.155781875775194	0.200010166886816	0.0858922117267584	0.171229529813743	0.16622162476386	0.143545859004397	0.122978140360224	0.154172210389667	0.124268397658584	0.14624700308496	0.148344363701382	0.133823084645604	0.0781027879004395	0.118224273499078	0.146951854322546	0.171776318755635	0.0823168192539595	0.114044876456455	0.208940727508786	0.0897885424075237	0.16144771775002	0.114446245161132	0.150725232659116	0.0259261481601065	0.0104991499552937	2.22044604925031e-16	2.22044604925031e-16
GSE176440_GSM5365654_Treat	0	0	0.285233582970998	0	0.274967657335564	0.288727377225949	0.254827486571274	0.279943922907856	0.282536022162965	0.28471572382408	0.271696908878537	0.292107613401591	0.289928383944418	0.319946607122325	0.303798222531475	0.284528758974378	0.298678687904448	0.3193007030847	0.319834492808854	0.338226423185835	0.357399570088561	0.363481915861426	0.370023436561917	0.371904309261665	0.339022177430267	0.369658089661437	0.373953788177896	0.0555327325100974	0.025760306605751	2.22044604925031e-16	2.22044604925031e-16
GSE176440_GSM5365655_Treat	1	1	0.625437173754509	1	0.709434465354579	0.651206869261461	0.732055771349664	0.678763049659201	0.69950856544311	0.701600759850785	0.713928487411128	0.695812664646012	0.701416290893338	0.595503777087691	0.688195698003273	0.625772615098081	0.70530961087441	0.684599115820518	0.678178249897356	0.661499751488182	0.662161309037715	0.65600273516836	0.636185884609313	0.646977136799385	0.663469774594259	0.647006776123416	0.644792036353233	0.742510218377441	0.926598496248013	0.999956363024508	0.99986049000192
GSE176440_GSM5365656_Treat	1	1	0.4008372378782	1	0.422975574388257	0.404493220332485	0.340164807124161	0.398409055634465	0.406278075088952	0.409732003188069	0.388465028153657	0.403512480018628	0.385550860672393	0.384769962893273	0.404381002560806	0.378483881488538	0.311138292002338	0.371499516437943	0.409535653378542	0.437891415761772	0.311455549634884	0.362270310933959	0.487628745758242	0.351044252714691	0.425678518403801	0.375951860476308	0.4388794032182	0.345351178833623	0.468836623593868	2.22044604925031e-16	2.22044604925031e-16
GSE176440_GSM5365657_Treat	1	0	0.590962497951975	0	0.521082832156398	0.5789691236944	0.545495925700303	0.559522468834371	0.535396354377628	0.514071118417772	0.52409770212041	0.524189151230063	0.51853227115262	0.414474214973829	0.515328320803729	0.418504731560591	0.541317104038891	0.516643766984853	0.505498509543483	0.495828511227416	0.529169586497226	0.514151565835779	0.485977423003668	0.539621325626645	0.498785505759563	0.519576828816045	0.513163147159213	0.221346652675633	0.468001060768352	0.00420074558975885	2.48305800335685e-05
GSE176440_GSM5365658_Treat	0	0	0.396382852729501	1	0.40543642410905	0.383829524201487	0.439599732967806	0.381841530597875	0.395402955343411	0.418837355916024	0.420683026274181	0.411436421495203	0.438169376109291	0.405648874237368	0.431878768587518	0.381365518335121	0.493550026404181	0.474546812874045	0.454701479018261	0.461792343507368	0.546584097031403	0.52556449608042	0.492494075339802	0.587376451433754	0.467968910070971	0.546275291716809	0.546089096414304	0.158747315608238	0.171022713609852	2.22044604925031e-16	2.22044604925031e-16
GSE176440_GSM5365659_Treat	0	0	0.0737449878243161	0	0.0217066979331986	0.060443119697303	0.00377289545795555	0.0351591397041052	0.024667014418019	0.015843975158241	0.0104141875309015	0.0185237092844729	0.00941260624069261	0.0155363066940237	0.015060782825796	0.0158639526091083	0.00199978443673802	0.0062990283659117	0.012981562397112	0.0191086082020864	0.00143609101128673	0.00382201310055449	0.029216663620452	0.0014709312312919	0.0152677862969324	0.00342622330080202	0.00807390120402527	0.000185341842711658	4.80816175330666e-05	2.22044604925031e-16	2.22044604925031e-16
GSE176440_GSM5365660_Treat	1	0	0.445808662867624	0	0.245412151612568	0.409781910106067	0.209677038402848	0.345995014143094	0.288932566647639	0.253585101328199	0.236170967882693	0.279983410017622	0.250250223334167	0.277563918008401	0.278259256920832	0.250351886287708	0.231834893641512	0.265998899984933	0.2805947905136	0.304630076659663	0.268257050823382	0.290810328925303	0.345684518601046	0.295421540447731	0.300042033186566	0.302438336769838	0.328175066870167	0.0480177843493895	0.0205631091797456	2.22044604925031e-16	2.22044604925031e-16
GSE176440_GSM5365661_Treat	1	0	0.492267736259326	0	0.358281851165612	0.473151318734152	0.289273817733295	0.413527833013954	0.356270461194471	0.324789594348937	0.316948149135685	0.329617224341718	0.29611314587243	0.220745585139636	0.307246292164358	0.245302674415879	0.233796894457964	0.258972884968578	0.28613625940548	0.28838564299977	0.184269458554711	0.21221954466004	0.285966258464847	0.178079551792425	0.278765845558351	0.202859460001021	0.23560526229916	0.0383442563460975	0.151709451887626	2.22044604925031e-16	2.22044604925031e-16
GSE176440_GSM5365662_Treat	1	0	0.398777085321462	0	0.268705492389547	0.370899265034973	0.23169327116174	0.321795243712191	0.276193821188498	0.264080782913843	0.252743745911132	0.270174339673726	0.258910271166548	0.230350837110255	0.271432410986068	0.203005316364996	0.24375401097239	0.266635434795573	0.275574025648413	0.287735302928418	0.265524298116844	0.280264571677812	0.297109490473045	0.268792380364212	0.285531715603142	0.282188353901235	0.28296155235921	0.161531923432263	0.0269757221207759	0.000122431629687528	6.8709655827115e-08
